STATE/UT,DISTRICT,Year,Murder,Rape,Kidnapping and Abduction,Dacoity,Robbery,Arson,Hurt,Prevention of atrocities (POA) Act,Protection of Civil Rights (PCR) Act,Other Crimes Against SCs,Total crimes against SCs
MADHYA PRADESH,VIDISHA,2007,8,26,1,0,0,1,27,0,0,50,113
MADHYA PRADESH,TOTAL,2007,86,343,33,1,10,32,664,348,0,2589,4106
MAHARASHTRA,AHMEDNAGAR,2007,1,2,1,0,0,1,4,17,2,21,49
MAHARASHTRA,AKOLA,2007,2,0,0,0,0,0,1,7,1,10,21
MAHARASHTRA,AMRAVATI COMMR.,2007,0,0,0,0,0,1,0,1,0,5,7
MAHARASHTRA,AMRAVATI RURAL,2007,0,2,2,0,0,0,0,3,1,7,15
MAHARASHTRA,AURANGABAD COMMR.,2007,1,0,0,0,0,2,2,6,1,7,19
MAHARASHTRA,AURANGABAD RURAL,2007,1,1,0,0,1,2,5,14,0,23,47
MAHARASHTRA,BEED,2007,0,4,0,0,0,5,4,13,0,30,56
MAHARASHTRA,BHANDARA,2007,1,3,0,0,0,1,3,12,0,27,47
MAHARASHTRA,BULDHANA,2007,1,6,0,0,0,0,2,7,0,22,38
MAHARASHTRA,CHANDRAPUR,2007,0,3,1,0,0,0,0,5,0,16,25
MAHARASHTRA,DHULE,2007,0,1,1,0,0,0,1,6,0,4,13
MAHARASHTRA,GADCHIROLI,2007,0,0,0,0,0,0,1,4,0,4,9
MAHARASHTRA,GONDIA,2007,0,2,0,0,0,0,1,9,0,14,26
MAHARASHTRA,HINGOLI,2007,0,1,0,0,1,0,3,1,0,10,16
MAHARASHTRA,JALGAON,2007,0,2,0,0,0,0,0,12,1,15,30
MAHARASHTRA,JALNA,2007,0,1,0,0,0,3,5,12,0,18,39
MAHARASHTRA,KOLHAPUR,2007,0,1,1,0,1,3,2,11,3,15,37
MAHARASHTRA,LATUR,2007,1,0,0,0,0,0,4,3,2,15,25
MAHARASHTRA,MUMBAI COMMR.,2007,0,0,0,0,0,0,0,15,1,5,21
MAHARASHTRA,MUMBAI RLY.,2007,0,0,0,0,0,0,0,0,0,0,0
MAHARASHTRA,NAGPUR COMMR.,2007,1,6,1,0,0,0,1,7,0,10,26
MAHARASHTRA,NAGPUR RLY.,2007,0,0,0,0,0,0,0,2,0,1,3
MAHARASHTRA,NAGPUR RURAL,2007,0,4,0,0,0,0,0,11,2,24,41
MAHARASHTRA,NANDED,2007,3,5,0,0,0,0,5,15,2,30,60
MAHARASHTRA,NANDURBAR,2007,0,0,0,0,0,0,0,2,0,5,7
MAHARASHTRA,NASIK COMMR.,2007,0,0,0,0,0,0,0,3,0,4,7
MAHARASHTRA,NASIK RURAL,2007,0,2,0,0,1,0,2,11,1,20,37
MAHARASHTRA,NAVI MUMBAI,2007,0,0,0,0,0,0,1,3,0,2,6
MAHARASHTRA,OSMANABAD,2007,0,1,1,0,2,0,6,8,0,29,47
MAHARASHTRA,PARBHANI,2007,0,0,1,1,0,0,4,11,0,17,34
MAHARASHTRA,PUNE COMMR.,2007,0,1,0,0,1,0,1,7,0,9,19
MAHARASHTRA,PUNE RLY.,2007,0,0,0,0,0,0,0,0,0,1,1
MAHARASHTRA,PUNE RURAL,2007,0,8,1,0,0,0,2,12,0,27,50
MAHARASHTRA,RAIGAD,2007,0,0,0,0,0,0,0,9,0,8,17
MAHARASHTRA,RATNAGIRI,2007,0,0,0,0,0,0,0,7,0,2,9
MAHARASHTRA,SANGLI,2007,0,3,0,0,0,0,2,8,0,6,19
MAHARASHTRA,SATARA,2007,3,2,0,1,3,0,2,24,3,13,51
MAHARASHTRA,SINDHUDURG,2007,0,1,0,0,0,0,0,8,0,3,12
MAHARASHTRA,SOLAPUR COMMR.,2007,0,0,0,0,0,0,1,2,0,1,4
MAHARASHTRA,SOLAPUR RURAL,2007,1,8,0,0,1,0,5,26,0,16,57
MAHARASHTRA,THANE COMMR.,2007,0,0,0,0,0,0,4,11,0,8,23
MAHARASHTRA,THANE RURAL,2007,0,1,0,0,0,0,1,8,0,9,19
MAHARASHTRA,WARDHA,2007,0,5,1,0,0,1,0,8,0,11,26
MAHARASHTRA,WASHIM,2007,0,2,0,0,0,0,1,2,0,13,18
MAHARASHTRA,YAVATMAL,2007,0,2,2,0,0,0,2,7,0,20,33
MAHARASHTRA,TOTAL,2007,16,80,13,2,11,19,78,370,20,557,1166
MANIPUR,BISHNUPUR,2007,0,0,0,0,0,0,0,0,0,0,0
MANIPUR,CHANDEL,2007,0,0,0,0,0,0,0,0,0,0,0
MANIPUR,CHURACHANDPUR,2007,0,0,0,0,0,0,0,0,0,0,0
MANIPUR,IMPHAL EAST,2007,0,0,0,0,0,0,0,0,0,0,0
MANIPUR,IMPHAL WEST,2007,0,0,0,0,0,0,0,0,0,0,0
MANIPUR,SENAPATI,2007,0,0,0,0,0,0,0,0,0,0,0
MANIPUR,TAMENGLONG,2007,0,0,0,0,0,0,0,0,0,0,0
MANIPUR,THOUBAL,2007,0,0,0,0,0,0,0,0,0,0,0
MANIPUR,UKHRUL,2007,0,0,0,0,0,0,0,0,0,0,0
MANIPUR,TOTAL,2007,0,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,GARO HILLS EAST,2007,0,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,GARO HILLS SOUTH,2007,0,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,GARO HILLS WEST,2007,0,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,JAINTIA HILLS,2007,0,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,KHASI HILLS EAST,2007,0,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,KHASI HILLS WEST,2007,0,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,RI-BHOI,2007,0,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,TOTAL,2007,0,0,0,0,0,0,0,0,0,0,0
MIZORAM,AIZAWL,2007,0,0,0,0,0,0,0,0,0,0,0
MIZORAM,CHAMPHAI,2007,0,0,0,0,0,0,0,0,0,0,0
MIZORAM,KOLASIB,2007,0,0,0,0,0,0,0,0,0,0,0
MIZORAM,LAWNGTLAI,2007,0,0,0,0,0,0,0,0,0,0,0
MIZORAM,LUNGLEI,2007,0,0,0,0,0,0,0,0,0,0,0
MIZORAM,MAMIT,2007,0,0,0,0,0,0,0,0,0,0,0
MIZORAM,SAIHA,2007,0,0,0,0,0,0,0,0,0,0,0
MIZORAM,SERCHHIP,2007,0,0,0,0,0,0,0,0,0,0,0
MIZORAM,TOTAL,2007,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,DIMAPUR,2007,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,KIPHIRE,2007,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,KOHIMA,2007,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,LONGLENG,2007,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,MOKOKCHUNG,2007,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,MON,2007,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,PEREN,2007,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,PHEK,2007,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,TUENSANG,2007,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,WOKHA,2007,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,ZUNHEBOTO,2007,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,TOTAL,2007,0,0,0,0,0,0,0,0,0,0,0
ODISHA,ANGUL,2007,1,3,3,0,0,0,43,0,0,24,74
ODISHA,BALASORE,2007,2,9,2,0,0,1,51,20,0,12,97
ODISHA,BARAGARH,2007,0,2,0,0,0,1,5,0,0,48,56
ODISHA,BERHAMPUR,2007,0,1,0,0,0,0,5,11,0,0,17
ODISHA,BHADRAK,2007,0,1,0,0,0,0,0,39,0,0,40
ODISHA,BOLANGIR,2007,0,0,2,0,8,0,4,0,0,24,38
ODISHA,BOUDH,2007,0,1,0,0,1,0,20,0,0,5,27
ODISHA,CUTTACK,2007,0,7,0,0,0,1,0,0,0,68,76
ODISHA,DEOGARH,2007,0,1,0,0,0,0,2,0,0,0,3
ODISHA,DHENKANAL,2007,1,2,5,0,0,0,47,10,0,53,118
ODISHA,GAJAPATI,2007,0,0,0,0,0,1,3,4,0,0,8
ODISHA,GANJAM,2007,2,4,0,1,1,3,11,66,0,0,88
ODISHA,JAGATSINGHPUR,2007,0,1,0,0,0,2,0,0,0,45,48
ODISHA,JAJPUR,2007,0,0,0,0,0,1,0,65,0,0,66
ODISHA,JHARSUGUDA,2007,1,1,0,0,0,0,0,0,0,15,17
ODISHA,KALAHANDI,2007,2,3,0,0,0,0,11,0,0,3,19
ODISHA,KANDHAMAL,2007,0,1,0,0,0,0,2,12,0,0,15
ODISHA,KENDRAPARA,2007,0,1,0,0,0,1,10,51,0,3,66
ODISHA,KEONJHAR,2007,0,1,0,0,0,0,2,0,0,44,47
ODISHA,KHURDA,2007,1,3,0,0,0,3,25,53,0,9,94
ODISHA,KORAPUT,2007,0,2,0,0,0,0,2,20,0,0,24
ODISHA,MALKANGIR,2007,0,1,0,0,0,0,0,3,0,2,6
ODISHA,MAYURBHANJ,2007,0,1,0,0,0,0,0,0,0,16,17
ODISHA,NAYAGARH,2007,2,2,0,0,0,2,0,48,0,0,54
ODISHA,NOWRANGPUR,2007,0,2,0,0,0,0,5,11,0,9,27
ODISHA,NUAPADA,2007,0,0,0,0,0,1,25,18,0,0,44
ODISHA,PURI,2007,0,3,0,0,0,2,6,101,0,0,112
ODISHA,RAYAGADA,2007,0,1,0,0,0,0,0,0,0,0,1
ODISHA,ROURKELA,2007,0,0,0,0,0,0,1,0,0,0,1
ODISHA,SAMBALPUR,2007,1,1,0,0,0,0,16,18,0,0,36
ODISHA,SONEPUR,2007,0,0,0,0,0,0,9,2,0,0,11
ODISHA,SRP(CUTTACK),2007,0,0,0,0,0,0,2,2,0,0,4
ODISHA,SRP(ROURKELA),2007,0,0,0,0,0,0,0,0,0,0,0
ODISHA,SUNDARGARH,2007,0,2,0,0,0,0,2,0,0,0,4
ODISHA,TOTAL,2007,13,57,12,1,10,19,309,554,0,380,1355
PUNJAB,AMRITSAR,2007,0,0,0,0,0,0,0,4,0,0,4
PUNJAB,AMRITSAR RURAL,2007,1,0,0,0,0,0,0,2,0,0,3
PUNJAB,BARNALA,2007,0,0,0,0,0,0,0,2,0,2,4
PUNJAB,BATALA,2007,0,0,0,0,0,0,0,0,0,3,3
PUNJAB,BHATINDA,2007,0,0,0,0,0,0,1,2,0,2,5
PUNJAB,FARIDKOT,2007,0,0,0,0,0,0,0,2,0,2,4
PUNJAB,FATEHGARH SAHIB,2007,0,0,0,0,0,0,0,1,0,1,2
PUNJAB,FEROZPUR,2007,0,0,0,0,0,0,0,4,0,4,8
PUNJAB,G.R.P,2007,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,GURDASPUR,2007,0,0,0,0,0,0,0,3,0,0,3
PUNJAB,HOSHIARPUR,2007,0,1,1,0,0,0,2,11,0,7,22
PUNJAB,JAGRAON,2007,0,0,0,0,0,0,0,4,0,4,8
PUNJAB,JALANDHAR,2007,0,0,0,0,0,0,0,14,0,14,28
PUNJAB,KAPURTHALA,2007,0,0,0,0,0,0,0,3,0,3,6
PUNJAB,KHANNA,2007,0,0,0,0,0,0,0,1,0,0,1
PUNJAB,LUDHIANA,2007,0,0,0,0,0,0,0,4,0,4,8
PUNJAB,MANSA,2007,0,0,0,0,0,0,1,4,0,4,9
PUNJAB,MOGA,2007,0,0,0,0,0,0,0,6,0,0,6
PUNJAB,MUKTSAR,2007,0,0,0,0,0,0,0,4,0,4,8
PUNJAB,NAWAN SHAHR,2007,0,0,0,0,0,0,0,4,0,4,8
PUNJAB,PATIALA,2007,1,0,0,0,0,0,0,5,0,5,11
PUNJAB,ROPAR,2007,0,0,0,0,0,0,0,1,0,0,1
PUNJAB,SANGRUR,2007,0,0,0,0,0,0,0,7,0,7,14
PUNJAB,SAS NGR,2007,0,0,0,0,0,0,0,0,0,3,3
PUNJAB,TARN TARAN,2007,0,0,0,0,0,0,0,0,0,8,8
PUNJAB,TOTAL,2007,2,1,1,0,0,0,4,88,0,81,177
RAJASTHAN,AJMER,2007,2,2,1,0,0,2,2,5,0,124,138
RAJASTHAN,ALWAR,2007,3,13,0,0,0,5,4,11,0,216,252
RAJASTHAN,BANSWARA,2007,0,1,0,0,0,0,1,0,0,2,4
RAJASTHAN,BARAN,2007,2,4,0,0,0,0,2,3,0,53,64
RAJASTHAN,BARMER,2007,0,1,0,0,0,0,0,0,0,147,148
RAJASTHAN,BHARATPUR,2007,5,3,0,0,0,6,0,2,0,336,352
RAJASTHAN,BHILWARA,2007,2,3,0,0,0,2,0,0,0,105,112
RAJASTHAN,BIKANER,2007,2,6,0,0,0,1,2,3,0,169,183
RAJASTHAN,BUNDI,2007,1,3,3,0,0,0,13,8,0,26,54
RAJASTHAN,CHITTORGARH,2007,1,8,2,0,0,1,0,5,0,98,115
RAJASTHAN,CHURU,2007,2,7,0,0,0,0,97,5,0,30,141
RAJASTHAN,DAUSA,2007,1,0,0,0,1,1,0,2,0,77,82
RAJASTHAN,DHOLPUR,2007,0,1,2,0,1,1,12,1,0,141,159
RAJASTHAN,DUNGARPUR,2007,0,0,0,0,0,0,0,1,0,13,14
RAJASTHAN,G.R.P.,2007,0,0,0,0,0,0,0,1,0,0,1
RAJASTHAN,GANGANAGAR,2007,7,18,1,0,0,1,35,5,0,208,275
RAJASTHAN,HANUMANGARH,2007,3,9,4,0,1,0,13,0,0,153,183
RAJASTHAN,JAIPUR EAST,2007,1,2,0,0,0,0,0,1,0,38,42
RAJASTHAN,JAIPUR NORTH,2007,1,4,0,0,0,0,0,0,0,24,29
RAJASTHAN,JAIPUR RURAL,2007,0,7,0,0,0,0,2,5,0,165,179
RAJASTHAN,JAIPUR SOUTH,2007,0,2,0,0,0,0,0,2,0,33,37
RAJASTHAN,JAISALMER,2007,1,0,0,0,0,0,0,0,0,32,33
RAJASTHAN,JALORE,2007,0,2,0,0,0,0,1,3,0,63,69
RAJASTHAN,JHALAWAR,2007,0,7,1,0,0,0,5,2,0,41,56
RAJASTHAN,JHUNJHUNU,2007,1,9,0,0,0,2,0,1,0,134,147
RAJASTHAN,JODHPUR CITY,2007,0,0,0,0,0,0,11,3,0,20,34
RAJASTHAN,JODHPUR RURAL,2007,2,1,0,0,0,0,110,3,0,0,116
RAJASTHAN,KARAULI,2007,0,5,0,0,0,6,0,0,0,147,158
RAJASTHAN,KOTA CITY,2007,1,2,0,0,0,0,6,0,0,19,28
RAJASTHAN,KOTA RURAL,2007,3,7,0,0,0,0,1,0,0,33,44
RAJASTHAN,NAGAUR,2007,3,7,0,0,0,4,5,0,0,189,208
RAJASTHAN,PALI,2007,5,4,0,0,0,1,2,7,0,180,199
RAJASTHAN,RAJSAMAND,2007,0,0,0,0,0,0,9,3,0,14,26
RAJASTHAN,SAWAI MADHOPUR,2007,0,1,0,0,0,1,0,4,0,113,119
RAJASTHAN,SIKAR,2007,1,9,1,0,0,1,3,4,0,105,124
RAJASTHAN,SIROHI,2007,1,0,0,0,0,0,20,4,0,22,47
RAJASTHAN,TONK,2007,1,2,2,0,0,1,46,6,0,90,148
RAJASTHAN,UDAIPUR,2007,1,3,0,0,0,0,3,2,0,45,54
RAJASTHAN,TOTAL,2007,53,153,17,0,3,36,405,102,0,3405,4174
SIKKIM,EAST,2007,0,1,1,0,0,0,2,0,0,1,5
SIKKIM,NORTH,2007,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,SOUTH,2007,0,2,0,0,0,0,1,0,0,0,3
SIKKIM,WEST,2007,0,1,0,0,0,0,1,0,0,0,2
SIKKIM,TOTAL,2007,0,4,1,0,0,0,4,0,0,1,10
TAMIL NADU,CHENNAI,2007,0,1,1,0,0,0,0,23,0,0,25
TAMIL NADU,CHENNAI RLY.,2007,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,COIMBATORE RURAL,2007,0,1,0,0,0,0,14,116,3,62,196
TAMIL NADU,COIMBATORE URBAN,2007,1,1,0,0,0,0,0,7,0,0,9
TAMIL NADU,CUDDALORE,2007,6,1,0,0,0,0,0,39,0,0,46
TAMIL NADU,DHARMAPURI,2007,1,0,0,0,0,0,5,28,0,1,35
TAMIL NADU,DINDIGUL,2007,0,0,0,0,0,0,0,59,0,0,59
TAMIL NADU,ERODE,2007,1,0,0,0,0,1,0,72,1,0,75
TAMIL NADU,KANCHIPURAM,2007,0,0,0,0,0,0,0,20,0,0,20
TAMIL NADU,KANYAKUMARI,2007,0,0,0,0,0,0,0,8,0,0,8
TAMIL NADU,KARUR,2007,1,1,0,0,0,0,8,27,0,19,56
TAMIL NADU,KRISHNAGIRI,2007,0,0,0,0,0,0,3,27,0,1,31
TAMIL NADU,MADURAI RURAL,2007,0,0,0,0,0,12,29,81,0,40,162
TAMIL NADU,MADURAI URBAN,2007,1,0,0,0,0,0,1,12,0,0,14
TAMIL NADU,NAGAPATTINAM,2007,1,2,0,0,0,0,3,25,0,19,50
TAMIL NADU,NAMAKKAL,2007,0,0,0,0,0,0,2,31,0,0,33
TAMIL NADU,NILGIRIS,2007,0,0,0,0,0,0,0,5,0,0,5
TAMIL NADU,PERAMBALUR,2007,0,1,0,0,0,0,16,31,0,0,48
TAMIL NADU,PUDUKOTTAI,2007,5,1,0,0,0,0,0,57,0,0,63
TAMIL NADU,RAMNATHAPURAM,2007,0,1,0,0,0,0,1,20,0,9,31
TAMIL NADU,SALEM RURAL,2007,0,0,0,0,0,0,1,31,0,2,34
TAMIL NADU,SALEM URBAN,2007,1,0,0,0,0,0,2,3,0,0,6
TAMIL NADU,SIVAGANGAI,2007,1,1,0,0,0,0,8,49,0,39,98
TAMIL NADU,THANJAVUR,2007,1,0,0,0,0,0,5,70,2,65,143
TAMIL NADU,THENI,2007,1,1,0,0,0,1,13,25,0,0,41
TAMIL NADU,THIRUNELVELI RURAL,2007,8,5,0,0,0,0,17,10,0,81,121
TAMIL NADU,THIRUNELVELI URBAN,2007,2,1,0,0,0,0,1,17,0,1,22
TAMIL NADU,THIRUVALLUR,2007,0,0,0,0,0,0,0,8,0,0,8
TAMIL NADU,THIRUVANNAMALAI,2007,1,0,0,0,0,0,11,30,0,6,48
TAMIL NADU,THIRUVARUR,2007,2,0,0,0,0,0,0,22,0,0,24
TAMIL NADU,THOOTHUGUDI,2007,2,2,0,0,0,0,5,20,0,0,29
TAMIL NADU,TRICHY RLY.,2007,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TRICHY RURAL,2007,1,0,0,0,0,0,2,20,0,0,23
TAMIL NADU,TRICHY URBAN,2007,0,0,0,0,0,0,0,9,0,0,9
TAMIL NADU,VELLORE,2007,0,0,0,0,0,0,0,41,0,0,41
TAMIL NADU,VILLUPURAM,2007,1,5,0,0,0,1,42,0,0,29,78
TAMIL NADU,VIRUDHUNAGAR,2007,1,2,2,0,0,0,9,21,0,17,52
TAMIL NADU,TOTAL,2007,39,27,3,0,0,15,198,1064,6,391,1743
TRIPURA,DHALAI,2007,0,0,0,0,0,0,0,0,0,0,0
TRIPURA,NORTH,2007,0,0,0,0,0,0,0,0,0,1,1
TRIPURA,SOUTH,2007,0,1,1,0,0,0,0,0,0,5,7
TRIPURA,WEST,2007,0,0,0,0,0,0,0,0,0,0,0
TRIPURA,TOTAL,2007,0,1,1,0,0,0,0,0,0,6,8
UTTAR PRADESH,AGRA,2007,7,3,7,0,0,0,9,25,0,79,130
UTTAR PRADESH,ALIGARH,2007,12,15,8,0,2,0,3,32,0,99,171
UTTAR PRADESH,ALLAHABAD,2007,6,7,4,0,0,1,14,0,0,80,112
UTTAR PRADESH,AMBEDKAR NAGAR,2007,1,3,0,0,0,0,1,48,0,6,59
UTTAR PRADESH,AURAIYA,2007,2,0,0,0,0,0,10,0,1,53,66
UTTAR PRADESH,AZAMGARH,2007,4,5,0,0,0,0,1,0,0,21,31
UTTAR PRADESH,BADAUN,2007,7,2,3,0,0,1,2,23,0,6,44
UTTAR PRADESH,BAGHPAT,2007,4,1,2,0,0,0,0,0,0,7,14
UTTAR PRADESH,BAHRAICH,2007,2,4,5,0,0,1,1,63,0,1,77
UTTAR PRADESH,BALLIA,2007,1,2,0,1,0,0,6,8,0,12,30
UTTAR PRADESH,BALRAMPUR,2007,2,2,0,0,0,1,1,44,0,11,61
UTTAR PRADESH,BANDA,2007,4,4,1,0,0,1,5,63,0,50,128
UTTAR PRADESH,BARABANKI,2007,1,4,0,0,0,0,0,162,0,162,329
UTTAR PRADESH,BAREILLY,2007,7,8,2,0,0,0,0,34,0,19,70
UTTAR PRADESH,BASTI,2007,2,0,0,0,0,0,0,80,0,0,82
UTTAR PRADESH,BIJNOR,2007,7,7,3,0,0,0,9,5,0,23,54
UTTAR PRADESH,BULANDSHAHAR,2007,4,9,5,0,0,1,7,0,0,49,75
UTTAR PRADESH,CHANDOLI,2007,0,2,0,0,1,0,1,38,0,0,42
UTTAR PRADESH,CHITRAKOOT DHAM,2007,2,6,0,0,0,0,1,29,0,9,47
UTTAR PRADESH,DEORIA,2007,2,0,1,0,0,0,0,52,0,6,61
UTTAR PRADESH,ETAH,2007,7,2,8,0,2,2,12,13,0,109,155
UTTAR PRADESH,ETAWAH,2007,1,3,10,0,1,1,12,11,0,37,76
UTTAR PRADESH,FAIZABAD,2007,7,9,2,0,0,0,0,80,0,0,98
UTTAR PRADESH,FATEHGARH,2007,5,2,5,0,1,1,6,23,0,34,77
UTTAR PRADESH,FATEHPUR,2007,9,6,1,0,0,1,15,21,0,42,95
UTTAR PRADESH,FIROZABAD,2007,7,5,0,0,0,0,0,47,0,12,71
UTTAR PRADESH,G.R.P.,2007,0,0,0,0,0,0,0,11,0,0,11
UTTAR PRADESH,GAUTAMBUDH NAGAR,2007,3,0,2,0,0,0,1,0,0,15,21
UTTAR PRADESH,GHAZIABAD,2007,5,4,1,0,0,1,0,21,0,10,42
UTTAR PRADESH,GHAZIPUR,2007,2,1,1,0,0,4,1,49,0,23,81
UTTAR PRADESH,GONDA,2007,4,1,2,0,0,3,7,10,0,8,35
UTTAR PRADESH,GORAKHPUR,2007,2,6,2,0,0,0,3,67,0,1,81
UTTAR PRADESH,HAMIRPUR,2007,1,4,2,0,0,0,2,31,0,19,59
UTTAR PRADESH,HARDOI,2007,12,4,2,0,0,0,31,36,0,68,153
UTTAR PRADESH,HATHRAS,2007,2,1,0,0,0,0,2,0,0,54,59
UTTAR PRADESH,J.P.NAGAR,2007,7,4,1,0,0,0,0,0,0,24,36
UTTAR PRADESH,JALAUN,2007,4,1,0,0,0,0,3,2,0,86,96
UTTAR PRADESH,JAUNPUR,2007,3,5,1,0,0,0,4,97,0,14,124
UTTAR PRADESH,JHANSI,2007,2,2,0,0,0,2,2,70,0,9,87
UTTAR PRADESH,KANNAUJ,2007,4,1,3,0,0,3,3,0,0,69,83
UTTAR PRADESH,KANPUR DEHAT,2007,7,4,1,0,0,2,3,0,7,58,82
UTTAR PRADESH,KANPUR NAGAR,2007,13,12,1,0,1,8,31,0,0,198,264
UTTAR PRADESH,KAUSHAMBI,2007,6,11,1,0,0,0,9,10,0,16,53
UTTAR PRADESH,KHIRI,2007,6,10,0,0,0,4,36,49,0,70,175
UTTAR PRADESH,KUSHI NAGAR,2007,1,4,4,0,0,0,15,0,0,49,73
UTTAR PRADESH,LALITPUR,2007,2,4,2,0,0,0,2,11,0,4,25
UTTAR PRADESH,LUCKNOW,2007,9,20,8,1,0,1,8,45,0,97,189
UTTAR PRADESH,MAHARAJGANJ,2007,1,3,1,0,0,0,0,110,0,2,117
UTTAR PRADESH,MAHOBA,2007,5,0,0,0,0,0,2,39,0,39,85
UTTAR PRADESH,MAINPURI,2007,16,2,1,0,0,1,4,27,0,36,87
UTTAR PRADESH,MATHURA,2007,2,2,1,0,2,3,8,0,0,115,133
UTTAR PRADESH,MAU,2007,3,0,0,0,0,4,13,29,0,21,70
UTTAR PRADESH,MEERUT,2007,9,6,1,0,0,0,6,0,0,16,38
UTTAR PRADESH,MIRZAPUR,2007,1,1,0,0,0,0,2,44,0,57,105
UTTAR PRADESH,MORADABAD,2007,5,10,7,0,0,0,3,7,0,41,73
UTTAR PRADESH,MUZAFFARNAGAR,2007,11,3,1,0,0,0,8,0,0,12,35
UTTAR PRADESH,PILIBHIT,2007,2,8,1,0,0,1,1,14,0,63,90
UTTAR PRADESH,PRATAPGARH,2007,5,4,3,0,0,1,3,4,0,31,51
UTTAR PRADESH,RAIBAREILLY,2007,2,13,5,0,0,0,5,54,0,49,128
UTTAR PRADESH,RAMPUR,2007,2,4,8,0,0,0,9,0,0,46,69
UTTAR PRADESH,SAHARANPUR,2007,7,1,2,0,0,0,6,0,0,16,32
UTTAR PRADESH,SANT KABIRNAGAR,2007,0,2,0,0,0,1,1,32,0,0,36
UTTAR PRADESH,SHAHJAHANPUR,2007,5,5,1,0,3,3,8,2,0,88,115
UTTAR PRADESH,SHRAWASTI,2007,1,3,0,0,0,0,0,31,0,31,66
UTTAR PRADESH,SIDHARTHNAGAR,2007,0,0,3,0,0,0,0,61,0,0,64
UTTAR PRADESH,SITAPUR,2007,13,30,10,2,1,13,8,0,0,228,305
UTTAR PRADESH,SONBHADRA,2007,4,5,1,0,0,0,0,45,0,3,58
UTTAR PRADESH,ST.RAVIDASNAGAR,2007,1,0,0,0,0,0,0,26,0,0,27
UTTAR PRADESH,SULTANPUR,2007,0,2,1,0,0,0,7,28,0,24,62
UTTAR PRADESH,UNNAO,2007,6,3,5,0,0,0,20,16,0,27,77
UTTAR PRADESH,VARANASI,2007,1,1,0,0,0,0,1,134,0,0,137
UTTAR PRADESH,TOTAL,2007,310,318,153,4,14,66,394,2113,8,2764,6144
UTTARAKHAND,ALMORA,2007,0,1,0,0,0,0,0,10,0,0,11
UTTARAKHAND,BAGESHWAR,2007,0,0,0,0,0,0,0,5,0,0,5
UTTARAKHAND,CHAMOLI,2007,0,0,0,0,0,0,0,3,0,0,3
UTTARAKHAND,CHAMPAWAT,2007,0,0,0,0,0,0,0,4,0,0,4
UTTARAKHAND,DEHRADUN,2007,0,1,0,0,0,0,0,5,0,0,6
UTTARAKHAND,HARIDWAR,2007,0,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,NAINITAL,2007,0,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,PAURI GARHWAL,2007,0,0,0,0,0,0,0,2,0,0,2
UTTARAKHAND,PITHORAGARH,2007,0,0,1,0,0,0,5,14,0,0,20
UTTARAKHAND,RUDRA PRAYAG,2007,0,0,0,0,0,0,0,1,0,0,1
UTTARAKHAND,TEHRI GARHWAL,2007,0,0,0,0,0,0,0,5,0,0,5
UTTARAKHAND,UDHAMSINGH NAGAR,2007,1,2,0,0,0,0,4,0,0,0,7
UTTARAKHAND,UTTARKASHI,2007,0,0,0,0,0,0,0,7,0,0,7
UTTARAKHAND,TOTAL,2007,1,4,1,0,0,0,9,56,0,0,71
WEST BENGAL,24 PARGANAS NORTH,2007,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,24 PARGANAS SOUTH,2007,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,ASANSOL,2007,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,BANKURA,2007,0,1,0,0,0,0,0,1,1,0,3
WEST BENGAL,BIRBHUM,2007,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,BURDWAN,2007,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,COOCHBEHAR,2007,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,DAKSHIN DINAJPUR,2007,0,0,0,0,0,0,0,0,0,0,0
