STATE/UT,DISTRICT,Year,Murder,Rape,Kidnapping Abduction,Dacoity,Robbery,Arson,Hurt,Protection of Civil Rights (PCR) Act,Prevention of atrocities (POA) Act,Other Crimes Against STs,Total crimes against STs
KERALA,KASARGOD,2007,0,3,0,0,0,0,1,0,0,4,8
KERALA,KOLLAM,2007,0,0,0,0,0,0,0,0,2,0,2
KERALA,KOTTAYAM,2007,0,0,0,0,0,0,0,0,0,1,1
KERALA,KOZHIKODE COMMR.,2007,0,1,0,0,0,0,0,0,0,1,2
KERALA,KOZHIKODE RURAL,2007,0,0,0,0,0,0,2,0,0,0,2
KERALA,MALAPPURAM,2007,0,3,0,0,0,1,0,0,0,0,4
KERALA,PALAKKAD,2007,2,0,0,0,0,0,3,0,0,3,8
KERALA,PATHANAMTHITTA,2007,0,0,0,0,0,0,5,0,0,0,5
KERALA,RAILWAYS,2007,0,0,0,0,0,0,0,0,0,0,0
KERALA,THRISSUR,2007,0,0,0,0,0,0,0,0,1,2,3
KERALA,TRIVANDRUM COMMR.,2007,0,0,0,0,0,0,1,0,0,0,1
KERALA,TRIVANDRUM RURAL,2007,0,1,0,0,0,0,0,0,0,1,2
KERALA,WAYANADU,2007,0,4,0,0,0,0,9,0,0,18,31
MADHYA PRADESH,ANUPPUR,2007,0,7,0,0,0,0,3,0,0,14,24
MADHYA PRADESH,ASHOK NAGAR,2007,2,7,1,0,0,0,4,0,0,14,28
MADHYA PRADESH,BALAGHAT,2007,1,11,1,0,0,0,7,0,0,13,33
MADHYA PRADESH,BARWANI,2007,1,4,1,0,0,0,18,0,0,15,39
MADHYA PRADESH,BETUL,2007,1,26,1,0,0,0,0,0,0,38,66
MADHYA PRADESH,BHIND,2007,0,0,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,BHOPAL,2007,0,0,0,0,0,0,0,0,3,3,6
MADHYA PRADESH,BHOPAL RLY.,2007,0,0,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,BURHANPUR,2007,0,1,0,0,0,0,0,0,0,8,9
MADHYA PRADESH,CHHATARPUR,2007,1,3,0,0,0,0,1,0,0,15,20
MADHYA PRADESH,CHHINDWARA,2007,5,17,0,0,0,0,2,0,0,35,59
MADHYA PRADESH,DAMOH,2007,2,1,0,0,0,1,9,0,20,7,40
MADHYA PRADESH,DATIYA,2007,0,3,0,0,0,0,1,0,0,3,7
MADHYA PRADESH,DEWAS,2007,0,8,0,0,0,0,2,0,0,32,42
MADHYA PRADESH,DHAR,2007,2,10,0,0,0,0,13,0,0,11,36
MADHYA PRADESH,DINDORI,2007,2,14,0,0,0,0,0,0,7,11,34
MADHYA PRADESH,GUNA,2007,1,5,0,0,0,0,14,0,0,23,43
MADHYA PRADESH,GWALIOR,2007,0,5,1,0,0,1,2,0,0,16,25
MADHYA PRADESH,HARDA,2007,2,9,2,0,0,0,5,0,0,7,25
MADHYA PRADESH,HOSHANGABAD,2007,3,10,0,0,0,1,10,0,0,1,25
MADHYA PRADESH,INDORE,2007,0,0,0,0,0,0,1,0,0,4,5
MADHYA PRADESH,INDORE RLY.,2007,0,0,0,0,0,0,0,0,0,1,1
MADHYA PRADESH,JABALPUR,2007,3,6,1,0,0,1,11,0,42,4,68
MADHYA PRADESH,JABALPUR RLY.,2007,0,0,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,JHABUA,2007,0,4,0,0,0,0,7,0,0,1,12
MADHYA PRADESH,KATNI,2007,0,1,0,0,0,1,0,0,9,7,18
MADHYA PRADESH,KHANDWA,2007,3,13,0,0,0,0,1,0,0,33,50
MADHYA PRADESH,KHARGON,2007,2,3,0,0,0,0,4,0,0,15,24
MADHYA PRADESH,MANDLA,2007,1,9,0,0,0,0,11,0,0,20,41
MADHYA PRADESH,MANDSAUR,2007,0,3,0,0,1,0,0,0,0,11,15
MADHYA PRADESH,MORENA,2007,0,3,0,0,0,0,0,0,0,6,9
MADHYA PRADESH,NARSINGHPUR,2007,0,4,0,0,0,0,4,0,0,20,28
MADHYA PRADESH,NEEMUCH,2007,1,2,0,0,0,0,0,0,0,6,9
MADHYA PRADESH,PANNA,2007,0,5,2,0,0,0,0,0,20,13,40
MADHYA PRADESH,RAISEN,2007,0,10,0,0,0,0,3,0,0,24,37
MADHYA PRADESH,RAJGARH,2007,0,2,0,0,0,0,6,0,0,7,15
MADHYA PRADESH,RATLAM,2007,2,6,0,0,0,1,10,0,0,34,53
MADHYA PRADESH,REWA,2007,1,6,2,0,0,0,0,0,21,14,44
MADHYA PRADESH,SAGAR,2007,0,11,1,0,0,1,4,0,0,25,42
MADHYA PRADESH,SATNA,2007,1,5,1,0,1,0,12,0,0,43,63
MADHYA PRADESH,SEONI,2007,0,7,0,0,0,0,0,0,39,39,85
MADHYA PRADESH,SHAHDOL,2007,2,5,1,0,0,1,12,0,0,7,28
MADHYA PRADESH,SHAJAPUR,2007,0,5,1,0,0,0,1,0,0,14,21
MADHYA PRADESH,SHEOPUR,2007,0,1,0,0,0,0,2,0,0,13,16
MADHYA PRADESH,SHIVPURI,2007,2,7,0,0,0,0,5,0,0,28,42
MADHYA PRADESH,SIDHI,2007,4,14,1,0,0,0,1,0,45,25,90
MADHYA PRADESH,SIHORE,2007,0,1,0,0,0,0,1,0,0,7,9
MADHYA PRADESH,TIKAMGARH,2007,0,3,0,0,0,0,6,0,0,9,18
MADHYA PRADESH,UJJAIN,2007,0,3,0,0,0,0,5,0,0,14,22
MADHYA PRADESH,UMARIYA,2007,1,4,0,0,0,0,4,0,0,8,17
MADHYA PRADESH,VIDISHA,2007,1,4,0,0,0,0,5,0,0,8,18
MAHARASHTRA,AHMEDNAGAR,2007,1,4,0,0,0,0,0,0,2,8,15
MAHARASHTRA,AKOLA,2007,0,0,0,0,0,0,0,0,0,1,1
MAHARASHTRA,AMRAVATI COMMR.,2007,0,0,0,0,0,0,0,0,0,1,1
MAHARASHTRA,AMRAVATI RURAL,2007,0,3,0,0,0,0,0,0,0,0,3
MAHARASHTRA,AURANGABAD COMMR.,2007,0,0,0,0,0,0,0,0,0,0,0
MAHARASHTRA,AURANGABAD RURAL,2007,1,1,1,0,0,0,0,0,2,6,11
MAHARASHTRA,BEED,2007,1,0,0,0,0,0,1,0,0,3,5
MAHARASHTRA,BHANDARA,2007,1,0,0,0,0,0,0,0,1,2,4
MAHARASHTRA,BULDHANA,2007,0,1,1,0,1,0,0,0,0,6,9
MAHARASHTRA,CHANDRAPUR,2007,0,0,1,0,0,0,0,0,3,9,13
MAHARASHTRA,DHULE,2007,0,2,0,0,0,0,2,0,3,6,13
MAHARASHTRA,GADCHIROLI,2007,0,0,0,0,0,0,0,0,4,3,7
MAHARASHTRA,GONDIA,2007,0,4,0,0,0,0,0,0,2,8,14
MAHARASHTRA,HINGOLI,2007,0,0,1,0,0,1,0,0,0,2,4
MAHARASHTRA,JALGAON,2007,1,1,0,0,0,0,0,0,5,4,11
MAHARASHTRA,JALNA,2007,0,1,0,1,0,0,0,0,0,1,3
MAHARASHTRA,KOLHAPUR,2007,0,0,0,0,0,0,0,0,0,0,0
MAHARASHTRA,LATUR,2007,0,0,0,0,0,0,0,0,0,0,0
MAHARASHTRA,MUMBAI COMMR.,2007,0,0,0,0,0,0,0,0,2,0,2
MAHARASHTRA,MUMBAI RLY.,2007,0,0,0,0,0,0,0,0,0,0,0
MAHARASHTRA,NAGPUR COMMR.,2007,0,4,0,0,0,0,0,0,0,0,4
MAHARASHTRA,NAGPUR RLY.,2007,0,0,0,0,0,0,0,0,0,0,0
MAHARASHTRA,NAGPUR RURAL,2007,0,4,0,0,0,0,0,0,0,1,5
MAHARASHTRA,NANDED,2007,0,2,0,0,0,0,0,0,0,2,4
MAHARASHTRA,NANDURBAR,2007,0,0,0,0,0,0,0,0,14,4,18
MAHARASHTRA,NASIK COMMR.,2007,0,0,0,0,0,0,0,0,0,0,0
MAHARASHTRA,NASIK RURAL,2007,1,0,0,0,0,0,0,0,2,7,10
MAHARASHTRA,NAVI MUMBAI,2007,0,0,0,0,0,0,0,0,0,0,0
MAHARASHTRA,OSMANABAD,2007,0,2,0,0,0,0,0,0,0,3,5
MAHARASHTRA,PARBHANI,2007,0,0,0,0,0,1,0,0,0,1,2
MAHARASHTRA,PUNE COMMR.,2007,0,1,0,0,0,0,0,0,0,0,1
MAHARASHTRA,PUNE RLY.,2007,0,0,0,0,0,0,0,0,0,0,0
MAHARASHTRA,PUNE RURAL,2007,0,2,1,0,0,0,0,0,0,2,5
MAHARASHTRA,RAIGAD,2007,0,0,0,0,0,0,4,0,3,4,11
MAHARASHTRA,RATNAGIRI,2007,0,0,0,0,0,0,0,0,0,0,0
MAHARASHTRA,SANGLI,2007,0,0,0,0,0,0,0,0,0,0,0
MAHARASHTRA,SATARA,2007,1,2,0,0,0,0,1,0,0,0,4
MAHARASHTRA,SINDHUDURG,2007,0,0,0,0,0,0,0,0,0,0,0
MAHARASHTRA,SOLAPUR COMMR.,2007,0,0,0,0,0,0,0,0,0,0,0
MAHARASHTRA,SOLAPUR RURAL,2007,1,0,0,0,0,0,0,0,1,1,3
MAHARASHTRA,THANE COMMR.,2007,0,0,0,0,0,0,0,0,0,1,1
MAHARASHTRA,THANE RURAL,2007,0,3,2,0,0,0,1,0,6,15,27
MAHARASHTRA,WARDHA,2007,0,0,0,0,0,0,0,0,0,2,2
MAHARASHTRA,WASHIM,2007,0,1,0,0,0,0,0,0,0,1,2
MAHARASHTRA,YAVATMAL,2007,0,5,1,0,0,0,1,0,4,8,19
MANIPUR,BISHNUPUR,2007,0,0,0,0,0,0,0,0,0,0,0
MANIPUR,CHANDEL,2007,0,0,0,0,0,0,0,0,0,0,0
MANIPUR,CHURACHANDPUR,2007,0,1,0,0,0,0,0,0,0,0,1
MANIPUR,IMPHAL EAST,2007,0,0,0,0,0,0,0,0,0,0,0
MANIPUR,IMPHAL WEST,2007,0,0,0,0,0,0,0,0,0,0,0
MANIPUR,SENAPATI,2007,0,0,0,0,0,0,0,0,0,0,0
MANIPUR,TAMENGLONG,2007,0,0,0,0,0,0,0,0,0,0,0
MANIPUR,THOUBAL,2007,0,0,0,0,0,0,0,0,0,0,0
MANIPUR,UKHRUL,2007,0,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,GARO HILLS EAST,2007,0,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,GARO HILLS SOUTH,2007,0,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,GARO HILLS WEST,2007,0,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,JAINTIA HILLS,2007,0,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,KHASI HILLS EAST,2007,0,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,KHASI HILLS WEST,2007,0,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,RI-BHOI,2007,0,0,0,0,0,0,0,0,0,0,0
MIZORAM,AIZAWL,2007,0,0,0,0,0,0,0,0,0,0,0
MIZORAM,CHAMPHAI,2007,0,0,0,0,0,0,0,0,0,0,0
MIZORAM,KOLASIB,2007,0,0,0,0,0,0,0,0,0,0,0
MIZORAM,LAWNGTLAI,2007,0,0,0,0,0,0,0,0,0,0,0
MIZORAM,LUNGLEI,2007,0,0,0,0,0,0,0,0,0,0,0
MIZORAM,MAMIT,2007,0,0,0,0,0,0,0,0,0,0,0
MIZORAM,SAIHA,2007,0,0,0,0,0,0,0,0,0,0,0
MIZORAM,SERCHHIP,2007,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,DIMAPUR,2007,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,KIPHIRE,2007,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,KOHIMA,2007,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,LONGLENG,2007,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,MOKOKCHUNG,2007,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,MON,2007,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,PEREN,2007,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,PHEK,2007,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,TUENSANG,2007,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,WOKHA,2007,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,ZUNHEBOTO,2007,0,0,0,0,0,0,0,0,0,0,0
ODISHA,ANGUL,2007,0,1,0,0,0,0,8,0,0,0,9
ODISHA,BALASORE,2007,0,4,4,0,0,0,14,0,0,0,22
ODISHA,BARAGARH,2007,0,3,3,0,0,1,2,0,0,7,16
ODISHA,BERHAMPUR,2007,0,0,0,0,0,0,0,0,0,1,1
ODISHA,BHADRAK,2007,0,1,0,0,0,0,0,0,0,0,1
ODISHA,BOLANGIR,2007,0,0,2,0,4,0,13,0,0,0,19
ODISHA,BOUDH,2007,0,0,0,0,0,0,13,0,0,0,13
ODISHA,CUTTACK,2007,0,3,0,0,0,0,0,0,0,4,7
ODISHA,DEOGARH,2007,0,0,1,0,0,0,1,0,0,3,5
ODISHA,DHENKANAL,2007,0,0,0,0,0,0,5,0,0,0,5
ODISHA,GAJAPATI,2007,1,0,0,0,0,0,3,0,4,4,12
ODISHA,GANJAM,2007,0,0,0,0,0,0,0,0,0,0,0
ODISHA,JAGATSINGHPUR,2007,0,0,0,0,0,0,0,0,0,0,0
ODISHA,JAJPUR,2007,0,2,0,0,0,0,0,0,3,2,7
ODISHA,JHARSUGUDA,2007,0,2,0,0,0,0,0,0,0,0,2
ODISHA,KALAHANDI,2007,0,0,0,0,0,0,9,0,0,0,9
ODISHA,KANDHAMAL,2007,0,0,0,0,0,0,6,0,10,0,16
ODISHA,KENDRAPARA,2007,0,0,0,0,0,1,0,0,0,2,3
ODISHA,KEONJHAR,2007,0,4,0,0,0,0,2,0,0,0,6
ODISHA,KHURDA,2007,0,1,0,0,0,0,3,0,0,0,4
ODISHA,KORAPUT,2007,0,2,0,0,0,0,2,0,22,0,26
ODISHA,MALKANGIR,2007,0,2,0,0,0,0,0,0,5,0,7
ODISHA,MAYURBHANJ,2007,1,11,0,0,0,0,0,0,0,33,45
ODISHA,NAYAGARH,2007,0,0,0,0,0,0,0,0,0,4,4
ODISHA,NOWRANGPUR,2007,0,5,0,0,0,0,5,0,12,0,22
ODISHA,NUAPADA,2007,0,0,0,0,0,0,32,0,27,0,59
ODISHA,PURI,2007,0,0,0,0,0,0,0,0,0,0,0
ODISHA,RAYAGADA,2007,0,0,0,0,0,0,0,0,0,6,6
ODISHA,ROURKELA,2007,0,0,0,0,0,0,4,0,0,0,4
ODISHA,SAMBALPUR,2007,0,2,0,0,0,0,19,0,25,0,46
ODISHA,SONEPUR,2007,0,0,0,0,0,0,1,0,2,0,3
ODISHA,SRP(CUTTACK),2007,0,0,0,0,0,0,1,0,1,0,2
ODISHA,SRP(ROURKELA),2007,0,0,0,0,0,0,0,0,0,0,0
ODISHA,SUNDARGARH,2007,0,2,0,0,0,0,7,0,0,4,13
PUNJAB,AMRITSAR,2007,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,AMRITSAR RURAL,2007,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,BARNALA,2007,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,BATALA,2007,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,BHATINDA,2007,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,FARIDKOT,2007,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,FATEHGARH SAHIB,2007,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,FEROZPUR,2007,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,G.R.P,2007,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,GURDASPUR,2007,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,HOSHIARPUR,2007,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,JAGRAON,2007,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,JALANDHAR,2007,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,KAPURTHALA,2007,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,KHANNA,2007,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,LUDHIANA,2007,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,MANSA,2007,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,MOGA,2007,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,MUKTSAR,2007,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,NAWAN SHAHR,2007,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,PATIALA,2007,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,ROPAR,2007,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,SANGRUR,2007,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,SAS NGR,2007,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,TARN TARAN,2007,0,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,AJMER,2007,0,0,0,0,0,0,0,0,0,11,11
RAJASTHAN,ALWAR,2007,4,0,0,0,0,1,1,0,1,49,56
RAJASTHAN,BANSWARA,2007,0,2,0,0,0,1,12,0,1,8,24
RAJASTHAN,BARAN,2007,0,3,0,0,0,0,2,0,1,37,43
RAJASTHAN,BARMER,2007,2,1,0,0,0,1,0,0,1,56,61
RAJASTHAN,BHARATPUR,2007,0,0,0,0,0,2,0,0,0,31,33
RAJASTHAN,BHILWARA,2007,0,3,0,0,0,1,0,0,0,19,23
RAJASTHAN,BIKANER,2007,0,0,0,0,0,0,0,0,0,5,5
RAJASTHAN,BUNDI,2007,0,0,0,0,0,0,7,0,4,26,37
RAJASTHAN,CHITTORGARH,2007,0,6,0,0,0,0,0,0,3,64,73
RAJASTHAN,CHURU,2007,0,0,1,0,0,0,5,0,0,1,7
RAJASTHAN,DAUSA,2007,0,2,2,0,0,7,3,0,0,79,93
RAJASTHAN,DHOLPUR,2007,0,0,0,0,0,0,4,0,0,9,13
RAJASTHAN,DUNGARPUR,2007,0,1,1,0,0,0,0,0,2,8,12
RAJASTHAN,G.R.P.,2007,0,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,GANGANAGAR,2007,0,0,0,0,0,0,0,0,0,2,2
RAJASTHAN,HANUMANGARH,2007,0,0,0,0,0,0,0,0,0,3,3
RAJASTHAN,JAIPUR EAST,2007,0,1,0,0,0,1,0,0,2,16,20
RAJASTHAN,JAIPUR NORTH,2007,0,0,0,0,0,0,0,0,0,18,18
RAJASTHAN,JAIPUR RURAL,2007,2,0,0,0,0,4,0,0,1,63,70
RAJASTHAN,JAIPUR SOUTH,2007,0,3,0,0,0,0,0,0,0,5,8
RAJASTHAN,JAISALMER,2007,0,0,0,0,0,2,0,0,0,16,18
RAJASTHAN,JALORE,2007,0,1,0,0,0,0,1,0,1,22,25
RAJASTHAN,JHALAWAR,2007,2,4,0,0,0,0,4,0,1,22,33
RAJASTHAN,JHUNJHUNU,2007,1,1,0,0,0,0,0,0,0,18,20
RAJASTHAN,JODHPUR CITY,2007,0,0,0,0,0,1,0,0,1,10,12
RAJASTHAN,JODHPUR RURAL,2007,1,0,0,0,0,0,16,0,1,0,18
RAJASTHAN,KARAULI,2007,3,0,0,0,0,1,3,0,0,38,45
RAJASTHAN,KOTA CITY,2007,0,0,0,0,0,0,2,0,0,6,8
RAJASTHAN,KOTA RURAL,2007,0,8,0,0,0,0,0,0,0,16,24
RAJASTHAN,NAGAUR,2007,0,0,0,0,0,0,0,0,0,4,4
RAJASTHAN,PALI,2007,1,0,0,0,0,2,1,0,0,24,28
RAJASTHAN,RAJSAMAND,2007,0,0,0,0,0,0,1,0,1,10,12
RAJASTHAN,SAWAI MADHOPUR,2007,0,0,0,0,0,0,0,0,0,59,59
RAJASTHAN,SIKAR,2007,1,1,0,0,0,2,0,0,1,16,21
RAJASTHAN,SIROHI,2007,0,0,0,0,1,0,12,0,0,12,25
RAJASTHAN,TONK,2007,0,1,1,0,0,1,23,0,3,44,73
RAJASTHAN,UDAIPUR,2007,0,7,0,0,0,1,1,0,0,64,73
SIKKIM,EAST,2007,0,2,1,0,0,0,4,1,0,0,8
SIKKIM,NORTH,2007,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,SOUTH,2007,0,0,0,0,0,0,3,0,0,0,3
SIKKIM,WEST,2007,0,1,0,0,0,0,1,0,0,0,2
TAMIL NADU,CHENNAI,2007,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,CHENNAI RLY.,2007,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,COIMBATORE RURAL,2007,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,COIMBATORE URBAN,2007,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,CUDDALORE,2007,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,DHARMAPURI,2007,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,DINDIGUL,2007,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,ERODE,2007,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KANCHIPURAM,2007,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KANYAKUMARI,2007,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KARUR,2007,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,2007,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,MADURAI RURAL,2007,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,MADURAI URBAN,2007,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,NAGAPATTINAM,2007,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,NAMAKKAL,2007,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,NILGIRIS,2007,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,PERAMBALUR,2007,0,0,0,0,0,0,1,0,0,0,1
TAMIL NADU,PUDUKOTTAI,2007,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,RAMNATHAPURAM,2007,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,SALEM RURAL,2007,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,SALEM URBAN,2007,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,SIVAGANGAI,2007,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,THANJAVUR,2007,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,THENI,2007,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,THIRUNELVELI RURAL,2007,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,THIRUNELVELI URBAN,2007,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,THIRUVALLUR,2007,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,THIRUVANNAMALAI,2007,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,THIRUVARUR,2007,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,THOOTHUGUDI,2007,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TRICHY RLY.,2007,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TRICHY RURAL,2007,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TRICHY URBAN,2007,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,VELLORE,2007,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,VILLUPURAM,2007,0,3,0,0,0,0,7,0,0,6,16
TAMIL NADU,VIRUDHUNAGAR,2007,0,0,0,0,0,0,0,0,0,0,0
TRIPURA,DHALAI,2007,0,0,0,0,0,0,0,0,0,0,0
TRIPURA,NORTH,2007,0,0,0,0,0,0,0,0,0,0,0
TRIPURA,SOUTH,2007,1,4,0,0,0,0,1,0,0,0,6
TRIPURA,WEST,2007,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,AGRA,2007,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,ALIGARH,2007,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,ALLAHABAD,2007,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,AMBEDKAR NAGAR,2007,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,AURAIYA,2007,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,AZAMGARH,2007,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,BADAUN,2007,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,BAGHPAT,2007,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,BAHRAICH,2007,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,BALLIA,2007,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,BALRAMPUR,2007,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,BANDA,2007,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,BARABANKI,2007,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,BAREILLY,2007,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,BASTI,2007,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,BIJNOR,2007,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,BULANDSHAHAR,2007,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,CHANDOLI,2007,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,CHITRAKOOT DHAM,2007,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,DEORIA,2007,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,ETAH,2007,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,ETAWAH,2007,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,FAIZABAD,2007,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,FATEHGARH,2007,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,FATEHPUR,2007,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,FIROZABAD,2007,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,G.R.P.,2007,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,GAUTAMBUDH NAGAR,2007,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,GHAZIABAD,2007,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,GHAZIPUR,2007,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,GONDA,2007,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,GORAKHPUR,2007,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,HAMIRPUR,2007,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,HARDOI,2007,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,HATHRAS,2007,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,J.P.NAGAR,2007,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,JALAUN,2007,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,JAUNPUR,2007,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,JHANSI,2007,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,KANNAUJ,2007,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,KANPUR DEHAT,2007,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,KANPUR NAGAR,2007,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,KAUSHAMBI,2007,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,KHIRI,2007,0,0,0,0,0,0,0,0,0,0,0
